Email_ID,Sender_Email,Subject_Line,Message-Content,Date,Priority,Attachments,Links_Count,Target_Label,Version
72dd255d-1266-4991-ad6a-f813608817a5,user186@example.com,Subject 154,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,2025-05-25T20:05:05.315534,Medium,-1,100,0,v1.0
f4832423-74d7-4c59-9266-93ff898edbb5,user101@example.com,Subject 155,"Cheap meds, no prescription needed!!!",24-09-2025,Low,None,10,Legit,v1.0
193209e3-2373-4f28-ac38-5e9b95c36c37,user859@example.com,Subject 156,"<div>¡Urgente! Necesitamos su respuesta inmediata.</div><br><p>Best regards,</p>",07/29/2025,null,2,10,0,v1.0
d2af0040-1288-4573-b83e-59066adc1031,user673@example.com,Subject 157,"Bonjour, voici les documents demandés.",1769911505,null,-1,100,s_p_a_m,v1.0
47785cf4-2919-4d54-8068-2d727d4e2c46,user411@example.com,Subject 158,¡Urgente! Necesitamos su respuesta inmediata.,30-11-2025,N/A,null,0,Ham,v1.0
ac5ea3ea-7b38-4357-84a6-ad276d05e96a,user97@example.com,Subject 159,"<div>Attached is the invoice for last month.</div><br><p>Best regards,</p>",24-05-2025,null,2,1,0,v1.0
6bb07c29-9adb-466b-8645-e4c5a46ad416,user869@example.com,Subject 160,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,02-02-2026,Medium,2,0,spam,v1.0
b60ed768-0dba-4127-a51a-344a98220b7e,user388@example.com,Subject 161,"<div>WINNER! Claim your prize now at <a href='http://malware.com'>here</a></div><br><p>Best regards,</p>",05/23/2025,N/A,1,5,spam,v1.0
450331ec-e48c-42e0-b683-b7ce9334ae3b,user63@example.com,Subject 162,"Hello, we are interested in your profile.",2025-09-07T20:05:05.315576,null,1,10,Legit,v1.0
3c4c93d3-56b5-48e3-a2bf-5512ac12643f,user811@example.com,Subject 163,"Hello, we are interested in your profile.",1765850705,null,None,100,0,v1.0
48cf9b8c-c4b5-4372-ade6-48e41007c65a,user434@example.com,Subject 164,"Bonjour, voici les documents demandés.",07/02/2025,Urgent!,null,100,Legit,v1.0
b43adad6-4f05-486c-b6ab-341ad3e1d403,user874@example.com,Subject 165,"<div>¡Urgente! Necesitamos su respuesta inmediata.</div><br><p>Best regards,</p>",1771725905,Medium,null,100,Legit,v1.0
68223149-47d8-4b30-ae97-c2d09eebad12,user480@example.com,Subject 166,"Cheap meds, no prescription needed!!!",2025-10-08T20:05:05.315594,Urgent!,None,5,0,v1.0
c59fd2f7-c4cf-4517-9b69-0cefbfafa2c6,user868@example.com,Subject 167,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,2026-01-06T20:05:05.315598,High,-1,5,s_p_a_m,v1.0
1536d7c1-5a97-4cb7-9952-c0873dfdddc1,user98@example.com,Subject 168,Attached is the invoice for last month.,30-06-2025,Low,2,100,s_p_a_m,v1.0
be7cbaf6-ac12-4670-8b6c-1d9a352f706c,user837@example.com,Subject 169,"<div>Cheap meds, no prescription needed!!!</div><br><p>Best regards,</p>",2025-11-20T20:05:05.315609,High,0,1,Ham,v1.0
519e6e25-34f2-4702-b6b6-8a9b6e5be7f0,user495@example.com,Subject 170,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,2025-09-24T20:05:05.315613,Medium,0,100,ham,v1.0
a0f2d0c8-5b65-4ef2-8331-ed640ab9b4cc,user739@example.com,Subject 171,"Cheap meds, no prescription needed!!!",17-01-2026,Medium,1,1,0,v1.0
61d82f6f-6675-425e-9339-5873d42d4ae5,user150@example.com,Subject 172,¡Urgente! Necesitamos su respuesta inmediata.,04/22/2026,Urgent!,1,5,ham,v1.0
612084ab-8f5a-4c5a-aa1e-f4bf59c36163,user425@example.com,Subject 173,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,16-06-2025,Low,2,5,spam,v1.0
0c6e9d2c-a6b9-4708-8382-28f072230b8a,user41@example.com,Subject 174,"<div>Bonjour, voici les documents demandés.</div><br><p>Best regards,</p>",2026-04-15T20:05:05.315633,Urgent!,null,100,s_p_a_m,v1.0
74deb94d-7100-436d-a656-6d14f2ecb8c7,user620@example.com,Subject 175,"Bonjour, voici les documents demandés.",2026-04-15T20:05:05.315639,High,0,1,ham,v1.0
1bac7a25-2795-4b52-8b3f-175aa2667513,user109@example.com,Subject 176,"Hello, we are interested in your profile.",1775005505,null,-1,0,s_p_a_m,v1.0
ef035331-c111-4193-a32c-8dbc66d62f08,user452@example.com,Subject 177,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,27-02-2026,Low,null,1,ham,v1.0
42eb6d89-f5f2-4154-83bc-a46e0bcca861,user964@example.com,Subject 178,"<div>WINNER! Claim your prize now at <a href='http://malware.com'>here</a></div><br><p>Best regards,</p>",1763085905,N/A,0,10,spam,v1.0
db02ba38-9a6e-4ce2-abb2-080ef113577f,user332@example.com,Subject 179,"Cheap meds, no prescription needed!!!",10/06/2025,Medium,0,100,Ham,v1.0
dc74ab02-4d68-4e46-8ead-b8b4fa7eaf32,user78@example.com,Subject 180,"Cheap meds, no prescription needed!!!",1762308305,Urgent!,-1,10,ham,v1.0
0d8c072e-1dfb-4971-8c13-08e1596d7c81,user78@example.com,Subject 181,¡Urgente! Necesitamos su respuesta inmediata.,01-04-2026,Medium,None,100,0,v1.0
5e0c4518-4c32-4fec-a6ae-f305854f16ef,user889@example.com,Subject 182,"Hello, we are interested in your profile.",1758243905,High,null,0,ham,v1.0
671979b0-5bfa-45e7-9cf9-11d048eb26e9,user835@example.com,Subject 183,"<div>Hello, we are interested in your profile.</div><br><p>Best regards,</p>",2025-07-21T20:05:05.315676,Urgent!,None,5,1,v1.0
0ddafc3e-4e17-4859-9548-18f521c8e283,user934@example.com,Subject 184,Meeting at 5pm? Let me know.,2026-01-05T20:05:05.315681,N/A,null,1,SPAM,v1.0
311fee8b-7684-4c49-8674-1904e6748997,user80@example.com,Subject 185,"Bonjour, voici les documents demandés.",08-07-2025,Low,2,100,SPAM,v1.0
ff09ee8d-9f6c-4de5-a72e-7429a2c5629c,user562@example.com,Subject 186,Attached is the invoice for last month.,1760403905,N/A,null,10,0,v1.0
8533d845-245f-4205-b36e-24c2db47d0f1,user799@example.com,Subject 187,"<div>Cheap meds, no prescription needed!!!</div><br><p>Best regards,</p>",1750467905,Low,2,1,0,v1.0
e249333c-b70f-44a0-a869-75582c4aef89,user827@example.com,Subject 188,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,01-08-2025,null,2,0,SPAM,v1.0
850cddd5-553c-4966-8916-13fda9b689d6,user567@example.com,Subject 189,"<div>Your account has been suspended. Please login to verify.</div><br><p>Best regards,</p>",1769997905,Urgent!,-1,100,0,v1.0
e73c041f-9d38-4b71-9f5f-702b2a99bbdc,user531@example.com,Subject 190,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,1775005505,High,0,10,Legit,v1.0
8d9b5dab-cb68-43dd-bb6f-ae196f1a7222,user457@example.com,Subject 191,Attached is the invoice for last month.,2025-10-22T20:05:05.315715,Urgent!,2,1,s_p_a_m,v1.0
c99a8bfc-a6c6-45a6-8bc2-0a0d748a389f,user574@example.com,Subject 192,Attached is the invoice for last month.,13-07-2025,N/A,-1,100,SPAM,v1.0
e8c19bac-c05d-469d-9dcd-49a8e73e87a3,user762@example.com,Subject 193,"Hello, we are interested in your profile.",1775955905,Medium,2,100,1,v1.0
10a4c963-bfdc-46e2-ab71-fd79c68e46ad,user547@example.com,Subject 194,Your account has been suspended. Please login to verify.,1756083905,High,None,10,ham,v1.0
e7aa951b-3151-41c5-a9c8-b6dcbf713f75,user947@example.com,Subject 195,¡Urgente! Necesitamos su respuesta inmediata.,2025-11-25T20:05:05.315734,N/A,2,5,Ham,v1.0
e7c8c737-e00f-4f5f-92bf-523cd1650435,user144@example.com,Subject 196,How have you been? It has been a long time.,1761959105,N/A,null,1,0,v1.0
8bc607c3-f791-48da-9973-2c506a9e2c7f,user549@example.com,Subject 197,"<div>Attached is the invoice for last month.</div><br><p>Best regards,</p>",2025-10-17T20:05:05.315760,null,2,1,spam,v1.0
ad36f8ed-8b3b-49ae-b776-16f693e46d3e,user109@example.com,Subject 198,"Cheap meds, no prescription needed!!!",19-10-2025,N/A,0,10,Ham,v1.0
892fb025-398a-4a0e-bc9f-fc5e20e53df3,user487@example.com,Subject 199,"<div>Cheap meds, no prescription needed!!!</div><br><p>Best regards,</p>",1755911105,N/A,null,5,1,v1.0
cede5a48-7802-4a32-91c9-eb74947f76ee,user118@example.com,Subject 200,"<div>Meeting at 5pm? Let me know.</div><br><p>Best regards,</p>",24-02-2026,null,-1,100,Legit,v1.0
98c6b9eb-3b1c-4513-929f-312d0b68be75,user478@example.com,Subject 201,"Cheap meds, no prescription needed!!!",2026-01-13T20:05:05.315806,High,2,100,SPAM,v1.0
8fdacfe1-9968-4344-86ce-fbcb19c144ee,user126@example.com,Subject 202,How have you been? It has been a long time.,1749344705,High,null,0,spam,v1.0
099f1ec6-bee2-4f84-a6c5-13f80c245c3a,user142@example.com,Subject 203,"<div>¡Urgente! Necesitamos su respuesta inmediata.</div><br><p>Best regards,</p>",03/07/2026,Low,null,0,Ham,v1.0
d019d4ed-ce4c-4209-ab48-2d9f8aa2a010,user382@example.com,Subject 204,Meeting at 5pm? Let me know.,1764122705,N/A,2,1,SPAM,v1.0
13830baa-2eff-4d91-bf7a-b61b66666171,user556@example.com,Subject 205,"Cheap meds, no prescription needed!!!",2026-03-21T20:05:05.315827,N/A,2,1,Legit,v1.0
2cc77ea2-7a17-4ebd-a3c8-234bf4a95152,user874@example.com,Subject 206,"Hello, we are interested in your profile.",1754355905,null,None,0,s_p_a_m,v1.0
775da45a-3c10-48e3-9d42-963091439c30,user43@example.com,Subject 207,"<div>¡Urgente! Necesitamos su respuesta inmediata.</div><br><p>Best regards,</p>",1758243905,Urgent!,0,1,1,v1.0
35c653ed-df89-4d5e-acc7-b048c544a33e,user761@example.com,Subject 208,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,2025-07-06T20:05:05.315845,High,2,100,SPAM,v1.0
55c69c2f-32d7-48d0-b2b0-2389673b4c93,user520@example.com,Subject 209,How have you been? It has been a long time.,11-05-2025,Low,1,100,Ham,v1.0
6c32e34c-525d-48aa-8a25-6f84505702ca,user349@example.com,Subject 210,"<div>How have you been? It has been a long time.</div><br><p>Best regards,</p>",1757552705,Medium,1,1,spam,v1.0
d76e3bca-78e4-46bc-9143-368d88308271,user458@example.com,Subject 211,Attached is the invoice for last month.,09/12/2025,Urgent!,null,10,Ham,v1.0
3328f169-402a-476c-9c11-072d6b70ca11,user316@example.com,Subject 212,Your account has been suspended. Please login to verify.,1760403905,High,2,0,1,v1.0
c0c395a8-5e9f-4372-b411-50cd6ccd2619,user989@example.com,Subject 213,"<div>How have you been? It has been a long time.</div><br><p>Best regards,</p>",01/25/2026,null,-1,0,0,v1.0
bb797fad-fc6d-4ae3-8a33-fa349af1a2af,user841@example.com,Subject 214,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,16-11-2025,Low,0,5,spam,v1.0
faf505bc-41a7-4743-bae1-a1d7530fa4e8,user76@example.com,Subject 215,"Hello, we are interested in your profile.",2026-03-14T20:05:05.315881,N/A,2,5,SPAM,v1.0
780f0084-ff32-4012-823e-2bbe47b7f4ed,user834@example.com,Subject 216,How have you been? It has been a long time.,10-06-2025,Medium,None,0,ham,v1.0
1018e367-2b46-4382-b8f7-c1d36d430510,user637@example.com,Subject 217,"Bonjour, voici les documents demandés.",2026-03-31T20:05:05.315891,Urgent!,1,0,0,v1.0
a447cf09-4f2f-480a-b1eb-41ba151e9282,user386@example.com,Subject 218,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,07/06/2025,Medium,None,10,0,v1.0
ed6c80ca-55ce-40a0-993a-ee7dc92cae65,user189@example.com,Subject 219,"Hello, we are interested in your profile.",12/21/2025,Low,-1,0,1,v1.0
a23303a4-ebd1-4f23-8960-1d9a54de8f05,user787@example.com,Subject 220,Your account has been suspended. Please login to verify.,02/18/2026,Urgent!,0,100,s_p_a_m,v1.0
e0ddbd5f-5a02-4176-8758-85649b5b73fe,user354@example.com,Subject 221,Your account has been suspended. Please login to verify.,1753059905,Medium,null,10,s_p_a_m,v1.0
0944ec73-ae30-4693-9226-6fa3b6674f9f,user627@example.com,Subject 222,"<div>Cheap meds, no prescription needed!!!</div><br><p>Best regards,</p>",18-10-2025,High,2,100,s_p_a_m,v1.0
2a222f4e-c39a-43c1-81ad-c2f33e86ca07,user927@example.com,Subject 223,"Bonjour, voici les documents demandés.",1775869505,N/A,1,5,ham,v1.0
66f8d19e-dab3-4d1b-89cd-0e4e87427516,user922@example.com,Subject 224,"<div>Hello, we are interested in your profile.</div><br><p>Best regards,</p>",11-02-2026,High,0,100,0,v1.0
dd05bdc5-7ce1-4574-8bb5-53efe5eab730,user996@example.com,Subject 225,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,02/28/2026,Medium,None,5,Ham,v1.0
730fb6b4-6ab4-47a6-92e6-d88c958be887,user659@example.com,Subject 226,"<div>¡Urgente! Necesitamos su respuesta inmediata.</div><br><p>Best regards,</p>",1756429505,Low,0,10,1,v1.0
d383d1f5-2067-4190-888a-2c440149a9fb,user232@example.com,Subject 227,How have you been? It has been a long time.,25-02-2026,null,None,5,0,v1.0
b085d805-a230-429c-a1f8-2c1bf885991c,user762@example.com,Subject 228,"<div>Hello, we are interested in your profile.</div><br><p>Best regards,</p>",1751504705,Urgent!,-1,10,s_p_a_m,v1.0
0664310c-8246-4f82-a953-8ea511a1ac30,user485@example.com,Subject 229,¡Urgente! Necesitamos su respuesta inmediata.,2025-11-06T20:05:05.315950,Low,1,10,spam,v1.0
f75b1079-fa36-45eb-8fb0-e44c97897676,user152@example.com,Subject 230,"<div>How have you been? It has been a long time.</div><br><p>Best regards,</p>",1761786305,N/A,2,0,1,v1.0
35c3128a-4d96-43e9-a232-61b2a42b952b,user153@example.com,Subject 231,"Hello, we are interested in your profile.",04/16/2026,null,None,10,ham,v1.0
e5113ef6-acab-4f04-bb55-0f0ebc7b3095,user54@example.com,Subject 232,"Cheap meds, no prescription needed!!!",2025-08-11T20:05:05.315964,Medium,null,100,SPAM,v1.0
fc9261e6-4940-41f9-901f-241b2b51ef98,user102@example.com,Subject 233,"<div>¡Urgente! Necesitamos su respuesta inmediata.</div><br><p>Best regards,</p>",2025-09-04T20:05:05.315969,Low,-1,5,spam,v1.0
3393ae44-3c65-4446-ab8f-d8f2aa1849f1,user122@example.com,Subject 234,Attached is the invoice for last month.,2025-09-10T20:05:05.315974,Urgent!,2,0,Ham,v1.0
14071ab1-1ea9-415c-80bc-afa2ce063730,user276@example.com,Subject 235,"<div>Attached is the invoice for last month.</div><br><p>Best regards,</p>",25-06-2025,Low,1,100,ham,v1.0
2936a9c4-cb4e-46fe-8481-2280d37dd599,user333@example.com,Subject 236,Attached is the invoice for last month.,16-02-2026,N/A,null,5,1,v1.0
e6da1b3f-d336-4efe-bbd0-a20cc0456d24,user210@example.com,Subject 237,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,05-01-2026,N/A,-1,10,s_p_a_m,v1.0
e2f91635-5ece-438e-aadc-785ad6d77127,user846@example.com,Subject 238,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,27-11-2025,Medium,null,1,0,v1.0
b3f2a3fd-b65a-432d-9bc4-d45f77f66fe3,user958@example.com,Subject 239,Attached is the invoice for last month.,1756947905,N/A,None,5,0,v1.0
a22e314c-ede6-4a74-b484-07cf80ed91b8,user293@example.com,Subject 240,¡Urgente! Necesitamos su respuesta inmediata.,1746061505,Urgent!,1,0,0,v1.0
7ee0178b-b5f1-4ce0-acb7-468d773682f3,user747@example.com,Subject 241,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,11/23/2025,Low,null,100,1,v1.0
824c5e84-b964-4c80-b793-4e41e998e5c9,user39@example.com,Subject 242,Meeting at 5pm? Let me know.,03-08-2025,null,0,5,Ham,v1.0
304e34d7-a010-4e2d-b755-21c24e9712d5,user312@example.com,Subject 243,"Bonjour, voici les documents demandés.",1764986705,High,null,1,0,v1.0
5410b7f7-6699-4d86-a27b-5c25b5f7b5ea,user490@example.com,Subject 244,"<div>Meeting at 5pm? Let me know.</div><br><p>Best regards,</p>",2025-12-20T20:05:05.316093,Low,2,0,1,v1.0
15c73101-0bcf-40ca-a3c3-c2fab89757e1,user83@example.com,Subject 245,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,1746839105,High,1,10,SPAM,v1.0
569d333d-9976-43ed-baf9-29d3d929c36b,user378@example.com,Subject 246,"<div>Your account has been suspended. Please login to verify.</div><br><p>Best regards,</p>",1765505105,Low,None,1,s_p_a_m,v1.0
2f9c198a-3c6a-483f-9c01-a0143e47452d,user292@example.com,Subject 247,"<div>Meeting at 5pm? Let me know.</div><br><p>Best regards,</p>",1770343505,Urgent!,0,1,spam,v1.0
05a7bd25-fa53-4921-a2fd-d7adba59d93b,user911@example.com,Subject 248,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,07/28/2025,N/A,null,10,0,v1.0
2b70b8cd-bdd2-405f-a1ea-1dbedae6d5cb,user147@example.com,Subject 249,How have you been? It has been a long time.,29-07-2025,N/A,1,1,1,v1.0
0d982ad2-088e-4600-9c15-2880737ef87f,user860@example.com,Subject 250,"<div>¡Urgente! Necesitamos su respuesta inmediata.</div><br><p>Best regards,</p>",02/23/2026,High,2,10,ham,v1.0
7e84224e-b601-45cf-97aa-ad0d22daa6bc,user91@example.com,Subject 251,How have you been? It has been a long time.,03-10-2025,Medium,1,0,ham,v1.0
3ef34f00-b9f3-4798-be50-491118adb698,user373@example.com,Subject 252,Your account has been suspended. Please login to verify.,02-01-2026,Medium,1,100,Legit,v1.0
ae6dae92-fa0e-41b8-b64f-36bb82485af7,user375@example.com,Subject 253,How have you been? It has been a long time.,1751245505,null,2,10,ham,v1.0
a0d739f6-5d85-41d7-8aa4-673d2f9c3a06,user238@example.com,Subject 254,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,2026-03-08T20:05:05.316147,Medium,1,10,ham,v1.0
d250c379-9723-4329-b39f-8ea2966e7465,user694@example.com,Subject 255,"Hello, we are interested in your profile.",09/02/2025,Low,1,0,Ham,v1.0
7c6b9c73-cdf0-4a14-b94c-6b8199d62266,user718@example.com,Subject 256,"<div>Bonjour, voici les documents demandés.</div><br><p>Best regards,</p>",05-10-2025,N/A,0,5,0,v1.0
78a24916-5eed-48fb-921a-adbd51109d28,user952@example.com,Subject 257,How have you been? It has been a long time.,2025-05-20T20:05:05.316163,Medium,1,100,Legit,v1.0
ab127747-cf94-4e2b-a2b7-5b35db0ad184,user750@example.com,Subject 258,"Bonjour, voici les documents demandés.",2026-03-28T20:05:05.316168,Urgent!,null,5,0,v1.0
565d4ded-cbf2-47c1-a9c3-478147cc6ad2,user492@example.com,Subject 259,"Cheap meds, no prescription needed!!!",28-06-2025,Low,-1,0,Legit,v1.0
41e4ef60-fee1-430f-9ed0-0c2efa6c380d,user186@example.com,Subject 260,"<div>Hello, we are interested in your profile.</div><br><p>Best regards,</p>",08/28/2025,N/A,1,5,Legit,v1.0
ea26937d-8040-49d5-b53a-531ea54e7162,user948@example.com,Subject 261,"<div>WINNER! Claim your prize now at <a href='http://malware.com'>here</a></div><br><p>Best regards,</p>",1756775105,Medium,null,1,Legit,v1.0
f0aa6071-5c5d-4088-ab2c-ccd4050aac6c,user17@example.com,Subject 262,"<div>Attached is the invoice for last month.</div><br><p>Best regards,</p>",16-12-2025,N/A,1,100,1,v1.0
9bc2cc36-144f-4aca-80de-e3eeac81ece6,user954@example.com,Subject 263,How have you been? It has been a long time.,03/06/2026,Medium,2,0,Ham,v1.0
e1825e60-a188-4ca6-8c41-17a5568553af,user112@example.com,Subject 264,"Hello, we are interested in your profile.",2026-02-25T20:05:05.316200,Low,None,1,spam,v1.0
9a4702b4-7751-46cd-939e-deef71c260ce,user250@example.com,Subject 265,"<div>Free money!!! Just click <b>&nbsp;this link&nbsp;</b></div><br><p>Best regards,</p>",02/07/2026,N/A,2,1,Ham,v1.0
20590e72-d7f8-4a18-baf2-573f068ef0a3,user194@example.com,Subject 266,WINNER! Claim your prize now at <a href='http://malware.com'>here</a>,12/21/2025,Medium,-1,0,ham,v1.0
8e65c4d8-c8fa-4bd4-85fa-1af6b736ba16,user924@example.com,Subject 267,"Bonjour, voici les documents demandés.",11/24/2025,N/A,None,1,ham,v1.0
19e3ff85-4661-456b-9f2f-a1053d4f62d7,user829@example.com,Subject 268,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,09/07/2025,Urgent!,null,10,0,v1.0
eeb8e1b7-2b8c-4d5f-a984-d82d1d660bde,user870@example.com,Subject 269,"Bonjour, voici les documents demandés.",1770084305,High,None,0,0,v1.0
689c70b1-2df4-416e-bcfe-a0baffc830ab,user435@example.com,Subject 270,"<div>WINNER! Claim your prize now at <a href='http://malware.com'>here</a></div><br><p>Best regards,</p>",1756602305,Low,None,0,Ham,v1.0
34be561b-b682-43b6-83b5-e360036323ae,user639@example.com,Subject 271,"<div>Your account has been suspended. Please login to verify.</div><br><p>Best regards,</p>",1752455105,N/A,None,1,0,v1.0
b544669a-320e-4253-92bf-13a99f23a0e6,user939@example.com,Subject 272,"Hello, we are interested in your profile.",1752714305,Medium,-1,100,0,v1.0
0d28df91-17f7-4b81-98c0-46058fecc51b,user591@example.com,Subject 273,"<div>Meeting at 5pm? Let me know.</div><br><p>Best regards,</p>",06/10/2025,High,0,1,Ham,v1.0
9f619ed2-84ce-4bde-82b7-da52b1dd9ee3,user700@example.com,Subject 274,"<div>WINNER! Claim your prize now at <a href='http://malware.com'>here</a></div><br><p>Best regards,</p>",1746147905,Urgent!,None,0,Legit,v1.0
cc81a48b-f4c3-4976-9057-f626f12e789a,user141@example.com,Subject 275,Free money!!! Just click <b>&nbsp;this link&nbsp;</b>,2025-08-26T20:05:05.316256,Medium,None,10,spam,v1.0
a45e2ff2-28df-4e4e-a193-97c8347afb1a,user746@example.com,Subject 276,Your account has been suspended. Please login to verify.,22-11-2025,Urgent!,None,1,spam,v1.0
95312c50-f210-457f-b446-77e799a67886,user502@example.com,Subject 277,How have you been? It has been a long time.,01/12/2026,High,null,5,SPAM,v1.0
4580f263-b4c7-4236-bb36-e45a458fed62,user69@example.com,Subject 278,"<div>Bonjour, voici les documents demandés.</div><br><p>Best regards,</p>",1766369105,Low,-1,1,0,v1.0
